atleta_id,clube_id,posicao_id,status_id,atleta_apelido,rodada_id,atleta_jogos,atleta_preco,atleta_variacao,atleta_min_val,media_num,atleta_pontos
100761,294,4,6,Liziero,21,10,3.73,0.0,1.17,2.03,0.0
109563,277,3,6,Joaquim,21,16,8.36,0.0,4.46,3.34,0.0
38144,276,2,7,Rafinha,21,14,6.67,0.0,-0.1,3.92,0.0
109497,277,5,7,Marcos Leonardo,21,15,12.14,-1.2,3.79,7.42,4.3
68928,276,1,7,Rafael,21,18,7.2,0.0,-0.66,3.12,0.0
72372,276,1,6,Felipe Alves,21,0,6.0,0.0,2.03,0.0,0.0
89840,276,5,7,Calleri,21,16,13.89,0.07,1.25,5.57,1.0
81845,276,4,2,Alisson,21,19,5.38,0.0,1.38,2.42,0.0
86508,276,1,6,Jandrei,21,3,4.85,0.0,4.3,5.17,0.0
82766,276,4,2,Wellington Rato,21,18,5.24,-0.05,0.79,1.7,0.5
91573,276,3,3,Arboleda,21,13,8.16,-1.78,7.29,4.73,-3.0
98976,276,4,7,Gabriel,21,13,4.07,0.0,2.09,2.44,0.0
106830,276,4,6,Talles Costa,21,1,2.78,0.0,2.18,3.4,0.0
89918,284,5,6,Everton Galdino,21,11,5.08,0.0,1.92,2.84,0.0
101708,277,2,5,Felipe Jonatan,21,1,6.06,0.0,2.38,2.4,0.0
104580,277,4,5,Sandry,21,5,2.54,0.0,-0.29,0.52,0.0
112886,294,4,6,Lucas Barbosa,21,7,4.7,0.13,2.06,2.37,2.2
97993,284,4,5,Jhonata Varela,21,0,3.0,0.0,1.71,0.0,0.0
118747,277,4,6,Ed Carlos,21,4,2.0,0.0,1.47,0.5,0.0
102318,276,2,5,Caio Paulista,21,16,9.04,0.0,1.4,4.21,0.0
106824,276,2,7,Welington,21,5,5.26,-0.99,0.77,2.78,0.5
113359,276,4,7,Pablo Maia,21,17,5.41,-0.09,0.36,2.88,-0.1
106822,276,4,7,Rodrigo Nestor,21,16,7.93,0.0,0.32,3.23,0.0
112136,276,3,7,Lucas Beraldo,21,12,6.25,0.0,0.98,4.15,0.0
99889,276,3,7,Alan Franco,21,8,4.54,-0.68,1.68,3.02,1.7
116137,276,2,6,João Moreira,21,1,3.02,0.02,4.02,4.8,4.8
95466,276,2,5,Igor Vinícius,21,0,6.0,0.0,2.03,0.0,0.0
106831,276,5,6,Juan,21,14,2.86,0.01,1.7,2.31,1.7
103645,276,5,6,Marcos Paulo,21,15,7.42,0.0,0.85,3.06,0.0
113157,276,2,6,Nathan Mendes,21,7,4.2,-0.71,1.78,5.01,1.8
101728,276,3,6,Diego Costa,21,11,5.12,0.0,5.14,2.24,0.0
91706,283,2,7,Marlon,21,20,16.31,-0.74,0.89,8.17,0.4
100103,327,5,6,Pedrinho,21,6,5.16,0.0,1.24,2.32,0.0
81091,267,4,7,Jair,21,15,8.1,0.0,1.14,3.8,0.0
90309,276,5,5,David,21,10,4.11,0.0,0.78,3.28,0.0
102909,276,4,6,Luan,21,9,3.41,0.02,2.59,1.4,2.9
85626,267,3,7,Léo,21,18,4.01,0.0,5.58,1.85,0.0
87008,267,1,7,Léo Jardim,21,20,9.98,-0.57,4.62,3.1,5.5
105300,276,3,6,Ferraresi,21,0,6.0,0.0,2.03,0.0,0.0
88136,267,1,6,Ivan,21,0,5.0,0.0,1.92,0.0,0.0
94786,276,4,6,Jhegson Méndez,21,6,4.01,0.0,1.07,1.8,0.0
99213,267,2,6,Puma Rodríguez,21,17,6.51,-0.3,0.44,3.54,0.0
101720,267,3,6,Miranda,21,6,3.43,0.0,4.57,2.57,0.0
101579,267,3,7,Robson Bambu,21,14,3.56,-0.97,0.71,2.64,0.4
105584,267,2,7,Lucas Piton,21,19,6.73,-0.52,3.17,2.65,3.6
108422,276,5,6,Erison,21,3,4.55,0.0,1.24,2.47,0.0
60793,267,4,6,Alex Teixeira,21,15,5.7,-0.3,1.11,2.58,0.9
105902,267,4,3,Zé Gabriel,21,10,2.4,-0.09,0.69,1.31,0.4
115227,276,5,6,Caio,21,0,3.0,0.0,1.71,0.0,0.0
106199,267,5,7,Gabriel Pec,21,19,14.12,-0.4,1.49,4.98,1.3
111769,267,4,6,Marlon Gomes,21,12,4.14,0.0,0.2,2.52,0.0
106829,276,2,5,Patryck,21,4,5.24,0.0,6.4,6.98,0.0
93716,267,2,6,Paulo Henrique,21,4,2.72,0.0,-4.48,1.78,0.0
88368,267,2,5,Gabriel Dias,21,1,2.89,0.0,2.28,4.0,0.0
112913,267,3,6,Capasso,21,8,2.31,0.0,-3.69,0.58,0.0
105294,267,4,5,De Lucca,21,0,3.0,0.0,1.71,0.0,0.0
105998,267,5,6,Vinícius,21,0,2.0,0.0,1.61,0.0,0.0
105566,267,2,6,Riquelme,21,0,3.0,0.0,1.71,0.0,0.0
108528,267,4,6,Galarza,21,10,2.37,0.0,1.15,2.01,0.0
110776,267,4,6,Orellano,21,15,3.44,-0.25,0.42,2.32,0.0
98605,263,2,7,Di Placido,21,19,11.61,0.0,6.62,7.09,0.0
106682,267,1,6,Halls,21,0,2.0,0.0,1.61,0.0,0.0
106201,267,4,6,Figueiredo,21,15,3.2,0.0,1.4,2.12,0.0
111761,267,1,6,Cadu,21,0,1.0,0.0,1.5,0.0,0.0
110759,266,5,2,John Kennedy,21,15,10.43,0.0,7.79,3.33,0.0
104401,266,3,3,Vitor Mendes,21,2,6.66,0.0,4.7,4.95,0.0
110708,266,1,6,Pedro Rangel,21,1,1.93,-0.03,0.37,0.0,0.0
102137,266,1,6,Vitor Eudes,21,0,2.0,0.0,1.61,0.0,0.0
121184,267,5,6,Erick Marcus,21,10,3.4,0.0,0.69,2.52,0.0
122485,267,4,6,Barros,21,6,2.3,0.0,0.71,2.03,0.0
72595,356,1,6,Maurício Kozlinski,21,1,4.92,0.0,1.91,6.0,0.0
107183,293,1,2,Léo Linck,21,2,2.12,0.07,4.18,6.0,5.0
122321,262,4,6,Lorran,21,0,3.0,0.0,1.71,0.0,0.0
113667,262,5,6,Ryan Luka,21,0,1.0,0.0,1.5,0.0,0.0
115734,267,3,6,Pimentel,21,0,2.0,0.0,1.61,0.0,0.0
115733,267,3,6,Zé Vitor,21,1,0.97,0.0,1.12,-2.6,0.0
116432,283,4,6,Daniel Junior,21,4,2.62,0.0,1.03,0.75,0.0
107232,265,4,6,Miqueias,21,0,3.0,0.0,1.71,0.0,0.0
122393,280,5,6,Talisson,21,2,3.97,0.87,7.37,6.5,9.2
122301,265,5,6,Kennedy,21,0,1.0,0.0,1.5,0.0,0.0
118770,265,4,6,Patrick Verhon,21,1,1.44,0.0,1.55,0.0,0.0
109246,280,5,6,Kawê,21,0,1.0,0.0,1.5,0.0,0.0
122602,276,3,6,Matheus Belém,21,2,0.9,-0.96,-0.61,2.45,-1.3
114174,262,5,6,André Luiz,21,2,1.29,0.0,0.51,-0.05,0.0
115239,262,2,7,Wesley,21,21,10.25,1.47,9.01,5.0,11.2
98496,1371,1,6,Vinícius Barreta,21,0,1.0,0.0,1.5,0.0,0.0
114497,1371,2,6,Juan Tavares,21,0,1.0,0.0,1.5,0.0,0.0
124250,282,5,6,Pedro Ataíde,21,0,1.0,0.0,1.5,0.0,0.0
121779,1371,3,6,Vitão,21,1,1.32,0.0,1.54,0.0,0.0
121263,1371,5,6,Gabryel Freitas,21,0,2.0,0.0,1.61,0.0,0.0
112370,1371,5,6,Emerson Ramon,21,10,3.84,-0.27,0.77,2.07,0.5
121792,284,5,6,André,21,12,2.1,0.0,1.54,2.11,0.0
124313,275,2,6,Ian,21,0,1.0,0.0,1.5,0.0,0.0
