atleta_id,clube_id,posicao_id,status_id,atleta_apelido,rodada_id,atleta_jogos,atleta_preco,atleta_variacao,atleta_min_val,media_num,atleta_pontos
71631,275,1,7,Weverton,19,17,8.68,0.0,0.9,3.48,0.0
71684,275,3,3,Gustavo Gómez,19,18,9.78,-0.09,6.76,3.57,8.3
68920,275,5,6,Dudu,19,13,16.34,0.0,13.27,6.36,0.0
80287,276,5,7,Luciano,19,16,11.69,0.0,3.79,4.91,0.0
85425,277,1,7,João Paulo,19,18,10.58,0.0,0.5,3.75,0.0
110506,275,6,7,Abel Ferreira,19,19,14.35,0.62,6.43,6.0,7.78
104754,356,6,7,Juan Vojvoda,19,19,13.23,1.33,8.33,5.21,10.3
41929,284,6,7,Renato Gaúcho,19,18,13.09,0.81,5.96,5.48,7.17
111578,1371,6,7,António Oliveira,19,13,8.17,0.0,7.71,5.75,0.0
110818,265,6,7,Renato Paiva,19,19,9.27,-0.89,2.13,4.73,2.15
117711,280,6,7,Pedro Caixinha,19,19,11.35,-0.55,3.62,6.14,4.06
72391,266,6,7,Fernando Diniz,19,19,14.05,-0.1,3.24,5.29,3.6
112913,267,3,6,Capasso,19,8,2.31,-0.16,0.38,0.58,0.0
94853,285,6,7,Eduardo Coudet,19,14,10.66,0.0,2.69,5.23,2.89
69705,283,4,2,Nikão,19,7,3.01,0.0,-4.27,0.63,0.0
90031,277,5,7,Mendoza,19,13,13.05,0.0,2.94,6.75,0.0
97653,275,3,7,Murilo,19,9,10.11,0.28,7.33,4.31,9.1
38877,282,2,6,Mariano,19,13,5.95,0.8,4.89,2.45,5.9
100848,280,2,7,Luan Cândido,19,5,8.16,-1.3,0.8,7.1,0.5
86391,290,2,5,Sander,19,17,10.75,0.0,3.05,5.88,0.0
68872,275,1,6,Marcelo Lomba,19,2,6.78,0.89,7.21,5.0,9.0
38402,266,2,7,Marcelo,19,9,13.55,-0.22,3.64,6.76,4.2
80692,275,3,7,Luan,19,12,6.73,0.0,0.7,3.47,0.0
81150,275,2,2,Mayke,19,16,9.17,1.42,7.52,5.13,9.3
111761,267,1,6,Cadu,19,0,1.0,0.0,1.5,0.0,0.0
82455,275,4,7,Zé Rafael,19,15,10.77,-0.65,3.97,5.05,4.6
90290,275,4,6,Jailson,19,3,4.85,0.0,5.04,2.33,0.0
115733,267,3,6,Zé Vitor,19,1,0.97,0.0,1.12,-2.6,0.0
91607,275,5,2,Rony,19,15,9.68,0.18,3.04,4.01,3.4
122485,267,4,6,Barros,19,6,2.3,0.0,0.71,2.03,0.0
115734,267,3,6,Pimentel,19,0,2.0,0.0,1.61,0.0,0.0
102130,275,2,7,Piquerez,19,12,9.76,0.0,3.36,5.19,0.0
113667,262,5,6,Ryan Luka,19,0,1.0,0.0,1.5,0.0,0.0
122321,262,4,6,Lorran,19,0,3.0,0.0,1.71,0.0,0.0
103767,275,4,6,Gabriel Menino,19,18,8.76,0.15,1.4,4.52,1.2
115959,275,5,2,Endrick,19,15,6.66,-0.36,0.35,2.62,-0.1
68991,356,4,6,Lucas Sasha,19,10,5.77,-0.57,0.57,2.92,0.2
111760,275,4,6,Fabinho,19,9,2.91,0.0,-2.84,1.2,0.0
107236,275,2,3,Vanderlan,19,7,6.64,0.44,4.43,4.06,5.3
113103,275,5,7,Flaco López,19,10,7.33,1.01,6.47,2.31,8.0
85083,275,1,6,Vinicius Silvestre,19,0,3.0,0.0,1.71,0.0,0.0
93988,275,5,6,Breno Lopes,19,13,3.85,-0.66,0.81,3.3,0.5
96754,275,4,5,Atuesta,19,0,5.0,0.0,1.92,0.0,0.0
107225,275,2,6,Gustavo Garcia,19,4,2.59,0.0,-1.42,1.55,0.0
38279,327,5,6,Wellington Paulista,19,7,3.4,0.0,1.3,1.56,1.2
113159,275,3,6,Michel,19,0,2.0,0.0,1.61,0.0,0.0
60825,327,5,6,Felipe Azevedo,19,14,4.84,0.0,1.53,2.77,0.0
72142,327,3,5,Danilo Avelar,19,11,6.02,0.0,2.19,5.27,0.0
73850,327,5,5,Aloísio,19,12,7.85,0.0,0.27,4.57,0.0
86864,327,2,7,Marlon,19,10,5.39,-0.4,1.94,3.52,2.0
82381,327,4,6,Juninho,19,17,6.04,0.0,2.19,2.65,0.0
79334,327,3,5,Ricardo Silva,19,5,2.01,0.0,0.98,1.04,0.0
89226,327,3,7,Iago Maidana,19,16,2.26,0.32,1.83,0.78,1.9
91151,327,5,6,Everaldo,19,13,8.43,-0.01,1.89,4.0,1.9
91203,327,3,7,Éder,19,12,2.43,-0.17,0.38,1.06,0.0
93550,327,4,7,Benítez,19,9,7.07,0.0,4.08,3.96,0.0
94263,327,4,3,Dadá Belmonte,19,0,7.0,0.0,2.13,0.0,0.0
93886,327,4,6,Matheusinho,19,7,3.69,-0.02,0.39,1.95,0.0
95662,327,4,6,Lucas Kal,19,13,2.12,-0.04,0.38,0.38,0.0
102561,327,5,7,Mastriani,19,7,4.44,-0.49,2.84,4.55,3.2
103388,327,4,7,Emmanuel Martínez,19,17,7.21,1.09,7.99,4.22,9.9
115998,327,5,5,Adyson,19,2,2.43,0.0,2.26,1.65,0.0
115563,327,4,6,Rodriguinho,19,4,2.68,0.53,3.72,1.62,4.4
86143,327,3,6,Wanderson,19,7,2.82,0.0,0.37,1.16,0.0
95127,327,2,6,Nicolas,19,5,3.52,0.0,2.6,2.88,0.0
97453,327,1,6,Jori,19,0,3.0,0.0,1.71,0.0,0.0
102299,327,5,6,Mikael,19,4,3.87,0.0,4.34,2.1,0.0
111172,327,1,6,Robson,19,0,2.0,0.0,1.61,0.0,0.0
38750,262,2,6,Filipe Luís,19,5,5.63,0.0,0.94,3.2,0.0
68952,356,5,7,Marinho,19,10,3.44,0.17,3.43,2.04,4.0
52827,262,3,2,David Luiz,19,12,6.95,0.0,1.43,4.0,0.0
69012,262,1,6,Santos,19,6,9.47,0.0,7.33,3.25,0.0
69165,262,3,6,Pablo,19,3,3.62,0.0,0.13,1.43,0.0
83528,262,3,2,Léo Pereira,19,16,13.5,0.2,1.86,5.49,1.8
84816,262,2,5,Varela,19,2,3.52,0.0,-0.32,2.35,0.0
73800,262,3,6,Rodrigo Caio,19,1,3.97,0.0,1.81,0.0,0.0
86757,262,5,6,Everton,19,16,8.01,0.0,0.69,4.25,0.0
69375,293,4,7,Vidal,19,9,5.62,0.0,2.69,2.47,0.0
89256,262,4,7,Gerson,19,15,10.69,-0.12,0.72,5.26,0.3
90285,262,5,7,Bruno Henrique,19,13,5.48,-0.15,0.71,2.15,0.4
89637,262,4,7,Thiago Maia,19,16,6.31,0.04,2.54,1.96,2.8
91473,262,4,6,Erick Pulgar,19,10,4.08,0.0,0.6,3.04,0.0
111694,262,5,6,Mateusão,19,0,2.0,0.0,1.61,0.0,0.0
111690,262,1,7,Matheus Cunha,19,15,6.15,-0.37,-0.29,5.13,-1.0
114790,262,3,6,Cleiton,19,0,3.0,0.0,1.71,0.0,0.0
116034,262,4,6,Victor Hugo,19,18,6.32,0.1,3.23,2.48,3.7
