temporada_id;rodada_id;clube_id;atleta_id;atleta_pontos;atleta_media;atleta_preco;atleta_preco_variacao;DS;FC;GC;CA;CV;SG;DP;GS;FS;A;FT;FD;FF;G;I;PP;PS;DE;V;clube_gol_pro;clube_col_con;clube_part_res;clube_mand;clube_res_rod_ant
2016;21;292;36940;0;3,18;8,55;-0,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4
2016;22;292;36940;0;2,98;8,66;0,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;9
2016;23;292;36940;0;2,93;8,54;-0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;6
2016;24;292;36940;0;2,93;9,37;0,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;3;1;4
2016;25;292;36940;0;2,99;8,48;-0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3
2016;26;292;36940;0;2,93;8,53;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
2016;27;292;36940;0;2,98;8,53;0,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;9
2016;28;292;36940;0;2,98;8,53;-0,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;9
2016;29;292;36940;0;2,93;8,53;0,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;10
2016;30;264;36940;0;2,82;8,53;-0,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;3;0;13
2016;31;264;36940;0;2,88;8,53;0,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;1;6
2016;32;264;36940;0;2,92;8,53;0,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;5
2016;33;264;36940;0;2,85;8,59;-0,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;6
2016;34;264;36940;0;2,77;8,59;-0,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;6
2016;35;264;36940;0;2,74;8,59;0,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;7
2016;36;264;36940;0;2,82;9,33;0,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;4
2016;37;264;36940;0;2,86;9,32;-0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6
