temporada_id;atleta_id;rodada_id;clube_id;posicao_id;status_id;atleta_preco;atleta_var;atleta_jogos;SC_G;SC_DP;SC_SG;SC_A;SC_FT;SC_FD;SC_DS;SC_PS;SC_DE;SC_V;SC_FF;SC_FS;SC_PP;SC_GC;SC_CV;SC_CA;SC_GS;SC_PC;SC_FC;SC_I;atleta_pontos;atleta_pt_acum;atleta_pt_med;clube_mand;clube_gol_pro;clube_gol_cont;clube_gol_marc;clube_gol_sof;clube_rod_pt;clube_pt;clube_saldo;clube_pos;clube_pt_5_rod;adv_gol_marc;adv_gol_sof;adv_rod_pt;adv_pt;adv_saldo;adv_pos;adv_pt_5_rod
2022;37245;31;294;6;7;10,88;0,39;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;32;51;3;34;-19;15;6;41;41;0;38;0;13;5
2022;37245;32;294;6;7;10,63;-0,25;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;32;52;0;34;-20;16;6;38;36;3;51;2;6;7
2022;37245;33;294;6;7;10,53;-0,1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;33;53;1;35;-20;15;4;50;29;1;61;21;2;11
2022;37245;34;294;6;7;10,54;0,01;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;34;56;0;35;-22;15;4;37;34;3;48;3;9;11
2022;37245;35;294;6;7;11,06;0,52;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;35;56;3;38;-21;15;7;26;62;0;21;-36;20;1
2022;37245;36;294;6;7;11,28;0,22;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;36;56;3;41;-20;15;7;57;35;0;61;22;5;9
2022;37245;37;294;6;7;10,66;-0,62;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;38;58;1;42;-20;15;8;44;35;1;65;9;4;10
2022;37245;38;294;6;7;10,74;0,08;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;39;60;0;42;-21;15;7;31;42;3;41;-11;16;10
2022;37281;3;285;6;7;6,12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;3;6;0;6;6;1;1;0;4;0;14;4
2022;37281;4;285;6;7;7,27;1,15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;3;1;7;0;8;7;4;5;1;7;-1;9;7
2022;37281;5;285;6;7;7,42;0,15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;4;1;8;0;9;8;5;9;1;3;-4;18;3
2022;37281;6;285;6;7;7,6;0,18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;6;6;1;9;0;10;9;10;6;1;13;4;1;10
2022;37281;7;285;6;7;7,22;-0,38;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;7;1;10;0;10;7;6;9;1;8;-3;17;5
2022;37281;8;285;6;7;7,71;0,49;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;8;8;1;11;0;12;5;6;11;1;7;-5;18;5
2022;37281;9;285;6;7;8,49;0,78;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;10;8;3;14;2;6;7;10;10;0;10;0;15;2
2022;37281;10;285;6;7;7,93;-0,56;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;11;9;1;15;2;7;7;13;9;1;13;4;10;3
2022;37281;11;285;6;7;8,49;0,56;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;14;10;3;18;4;4;9;11;13;0;12;-2;16;6
2022;37281;12;285;6;7;8,71;0,22;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;16;11;3;21;5;3;11;13;16;0;14;-3;16;6
2022;37281;13;285;6;6;8,39;-0,32;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;18;14;0;21;4;4;10;16;18;3;18;-2;10;6
2022;37281;14;285;6;7;8,39;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;21;14;3;24;7;3;10;16;22;0;15;-6;16;1
2022;37281;15;285;6;7;8,44;0,05;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;22;15;1;25;7;5;10;15;15;1;18;0;12;5
2022;37281;16;285;6;7;9,06;0,62;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;23;15;3;28;8;3;10;12;18;0;18;-6;16;4
2022;37281;17;285;6;7;8,93;-0,13;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;15;1;29;8;3;8;20;17;1;28;3;6;10
2022;37281;18;285;6;7;9,02;0,09;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;26;18;1;30;8;6;9;25;21;1;25;4;10;7
2022;37281;19;285;6;7;8,77;-0,25;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;27;20;0;30;7;7;6;31;13;3;39;18;1;10
2022;37281;20;285;6;7;9,82;1,05;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;30;20;3;33;10;6;8;27;23;0;32;4;7;5
2022;37281;21;285;6;7;8,81;-1,01;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;30;23;0;33;7;6;5;19;23;3;21;-4;17;10
2022;37281;22;285;6;7;9,73;0,92;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;33;23;3;36;10;6;7;32;25;0;38;7;4;10
2022;37281;23;285;6;7;9,71;-0,02;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;34;23;3;39;11;4;9;23;36;0;23;-13;17;2
2022;37281;24;285;6;7;10,2;0,49;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;38;23;3;42;15;3;12;18;41;0;17;-23;20;1
2022;37281;25;285;6;7;9,77;-0,43;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;40;25;1;43;15;3;10;29;24;1;43;5;4;5
2022;37281;26;285;6;7;9,94;0,17;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;41;25;3;46;16;2;13;17;25;0;26;-8;17;6
2022;37281;27;285;6;7;9,86;-0,08;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;43;26;3;49;17;2;13;24;42;0;22;-18;19;1
2022;37281;28;285;6;7;9,79;-0,07;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;43;26;1;50;17;3;11;37;34;1;35;3;13;4
2022;37281;29;285;6;7;10,35;0,56;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;44;26;3;53;18;2;11;31;26;0;37;5;10;3
2022;37281;30;285;6;7;10,38;0,03;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;26;1;54;18;2;11;48;28;1;49;20;5;5
2022;37281;31;285;6;7;10,44;0,06;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;48;28;3;57;20;2;11;33;40;0;38;-7;14;2
2022;37281;32;285;6;7;10,33;-0,11;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;49;28;3;60;21;2;11;32;35;0;43;-3;12;9
2022;37281;33;285;6;7;10;-0,33;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;50;29;1;61;21;2;11;33;53;1;35;-20;15;4
2022;37281;34;285;6;7;10,18;0,18;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;52;30;3;64;22;2;11;30;36;0;34;-6;16;3
2022;37281;35;285;6;7;9,69;-0,49;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;52;31;0;64;21;2;10;34;36;3;49;-2;9;7
2022;37281;36;285;6;6;10,73;1,04;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;54;31;3;67;23;2;10;44;47;0;54;-3;6;6
2022;37281;37;285;6;7;10,73;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;55;31;3;70;24;2;10;51;42;0;51;9;11;7
2022;37281;38;285;6;7;10,78;0,05;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;58;31;3;73;27;2;12;66;27;0;81;39;1;10
2022;37424;1;1371;6;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;3;1;7;3;0;1;0;0;-1;16;0
2022;37424;2;1371;6;7;5,86;2,86;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;3;0;11;3;1;0;3;4;1;6;4
2022;37424;3;1371;6;7;7,08;1,22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;3;6;1;4;6;3;7;0;1;-4;18;1
2022;37424;4;1371;6;7;7,37;0,29;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;2;1;7;1;7;7;3;7;1;3;-4;16;3
2022;37424;5;1371;6;7;7,42;0,05;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;6;0;7;-2;11;7;10;4;3;10;6;2;10
2022;37646;1;314;3;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3;3;1;6;3;0;1;0;0;-1;15;0
2022;37646;2;314;3;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;0;3;-2;14;3;6;1;3;6;5;1;6
2022;37646;3;314;3;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;4;5;3;6;-1;7;6;3;7;0;1;-4;19;1
2022;37656;1;266;1;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;12;1;0;0;1;1;0;13;1
2022;37656;2;266;1;7;10,84;1,84;2;0;0;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;7;7;3,5;0;1;0;1;0;3;4;1;6;4;1;1;0;3;0;11;3
2022;37656;3;266;1;7;10,33;-0,51;3;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;-1;0;0;0;3;10;3,333333333;1;0;1;1;1;0;4;0;14;4;3;3;3;6;0;6;6
2022;37656;4;266;1;7;9,97;-0,36;4;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;-3;0;0;0;2;12;3;0;2;3;3;4;0;4;-1;15;4;9;6;3;7;3;4;7
2022;37656;5;266;1;7;10,11;0,14;5;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;-1;0;0;0;3;15;3;0;1;1;4;5;1;5;-1;16;5;7;5;1;6;2;12;6
2022;37656;6;266;1;7;9,59;-0,52;6;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;20;3,333333333;1;2;1;6;6;3;8;0;12;7;3;8;0;6;-5;18;6
2022;37656;7;266;1;7;12,02;2,43;7;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;-1;0;0;0;9;29;4,142857143;0;1;0;7;6;3;11;1;7;7;3;10;0;1;-7;20;1
2022;37656;8;266;1;7;9,88;-2,14;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;-2;0;0;0;-1;28;3,5;1;1;2;8;8;0;11;0;11;7;9;7;3;12;2;7;8
2022;37656;9;266;1;7;10,17;0,29;9;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;-1;0;0;0;2;30;3,333333333;0;0;1;8;9;0;11;-1;13;7;9;14;3;10;-5;17;8
2022;37656;10;266;1;7;9,36;-0,81;10;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;-1;-3;0;0;0;-1;29;2,9;1;5;3;13;12;3;14;1;8;9;16;13;0;16;3;3;8
2022;37656;11;266;1;7;10,07;0,71;11;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;-2;0;0;0;4;33;3;1;0;2;13;14;0;14;-1;11;6;10;13;3;13;-3;15;10
2022;37656;12;266;1;7;10,82;0,75;12;0;0;5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;8;41;3,416666667;0;0;0;13;14;1;15;-1;12;4;11;13;1;15;-2;14;5
2022;37656;13;266;1;7;11,3;0,48;13;0;0;5;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;9;50;3,846153846;1;2;0;15;14;3;18;1;9;7;15;19;0;17;-4;11;7
2022;37656;14;266;1;7;11,04;-0,26;14;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;56;4;0;1;0;16;14;3;21;2;6;10;16;19;0;18;-3;11;6
2022;37656;15;266;1;7;11,43;0,39;15;0;0;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;7;63;4,2;1;4;0;20;14;3;24;6;6;10;17;14;0;26;3;4;8
2022;37656;16;266;1;7;11,17;-0,26;16;0;0;0;0;0;0;0;0;6;0;0;0,5;0;0;0;0;-1;0;0;0;5,5;68,5;4,28125;1;2;1;22;15;3;27;7;5;13;16;17;0;18;-1;15;4
2022;37656;17;266;1;7;10;-1,17;17;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;-2;0;0;0;-1,5;67;3,941176471;0;2;2;24;17;1;28;7;5;13;22;18;1;24;4;8;6
2022;37656;18;266;1;7;10,21;0,21;18;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;-2;0;0;0;1;68;3,777777778;0;3;2;27;19;3;31;8;4;13;18;22;0;21;-4;12;7
2022;37656;19;266;1;7;10,02;-0,19;19;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;-1;0;0;0;0;68;3,578947368;1;2;1;29;20;3;34;9;3;13;30;23;0;27;7;8;9
2022;37656;20;266;1;7;9,73;-0,29;20;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;-2;0;0;0;-1;67;3,35;0;2;2;31;22;1;35;9;3;11;24;18;1;27;6;9;8
2022;37656;21;266;1;7;10,91;1,18;21;0;0;5;0;0;0;0;0;1;0;0;0,5;0;0;0;0;0;0;0;0;6,5;73,5;3,5;1;1;0;32;22;3;38;10;3;11;14;22;0;20;-8;18;1
2022;37656;22;266;1;7;9,64;-1,27;22;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;-3;0;0;0;-1;72,5;3,295454545;0;0;3;32;25;0;38;7;4;10;33;23;3;36;10;6;7
2022;37656;23;266;1;7;9,61;-0,03;23;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;-2;0;0;0;-1;71,5;3,108695652;1;5;2;37;27;3;41;10;2;10;25;39;0;22;-14;19;3
2022;37656;24;266;1;7;9,63;0,02;24;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;-1;0;0;0;0;71,5;2,979166667;1;1;1;38;28;1;42;10;4;8;39;16;1;50;23;1;11
2022;37656;25;266;1;7;9,64;0,01;25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;-1;0;0;0;0;71,5;2,86;0;0;1;38;29;0;42;9;5;7;30;28;3;42;2;6;8
2022;37656;26;266;1;7;10,03;0,39;26;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;-1;0;0;0;3;74,5;2,865384615;1;2;1;40;30;3;45;10;4;7;24;28;0;30;-4;15;9
2022;37656;27;266;1;7;10,08;0,05;27;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;-1;-1;0;0;0;3;77,5;2,87037037;0;2;1;42;31;3;48;11;3;10;42;24;0;45;18;4;6
2022;37656;28;266;1;7;10,72;0,64;28;0;0;5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;8;85,5;3,053571429;1;4;0;46;31;3;51;15;2;10;21;49;0;19;-28;20;2
2022;37656;29;266;1;7;9,77;-0,95;29;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;-2;0;0;0;1;86,5;2,982758621;0;0;2;46;33;0;51;13;3;9;36;31;3;43;5;7;7
2022;37656;30;266;1;7;10,12;0,35;30;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;-3;0;0;0;3;89,5;2,983333333;0;2;3;48;36;0;51;12;3;9;30;47;3;28;-17;18;6
2022;37656;31;266;1;7;10,25;0,13;31;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;-2;0;0;0;4;93,5;3,016129032;1;0;2;48;38;0;51;10;5;6;29;30;3;45;-1;8;9
2022;37656;32;266;1;7;11,02;0,77;32;0;0;5;0;0;0;0;0;3;0;0;0,5;0;0;0;0;0;0;0;0;8,5;102;3,1875;0;3;0;51;38;3;54;13;5;6;28;52;0;28;-24;19;0
2022;37656;33;266;1;7;9,88;-1,14;33;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;-2;0;0;0;1;103;3,121212121;1;2;2;53;40;1;55;13;5;4;34;37;1;44;-3;11;7
2022;37656;34;266;1;6;11,08;1,2;34;0;0;5;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;9;112;3,294117647;0;2;0;55;40;3;58;15;4;7;39;32;0;58;7;5;8
2022;37656;35;266;1;7;11,08;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;3,294117647;0;1;0;56;40;3;61;16;4;10;30;37;0;34;-7;17;2
2022;37656;36;266;1;7;10,14;-0,94;35;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;-1;0;0;0;2;114;3,257142857;1;3;1;59;41;3;64;18;3;13;51;41;0;51;10;9;8
2022;37656;37;266;1;7;10,58;0,44;36;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;120;3,333333333;1;3;0;62;41;3;67;21;3;13;40;49;0;46;-9;13;7
2022;37656;38;266;1;7;11,21;0,63;37;0;0;5;0;0;0;0;0;4;0;0;0,5;0;0;0;0;0;0;0;0;9,5;129,5;3,5;0;1;0;63;41;3;70;22;3;15;49;59;0;44;-10;14;3
2022;37788;1;356;1;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;-1;16;0;1;0;3;3;1;7;3
2022;37788;2;356;1;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;0;0;-2;19;0;2;3;3;3;-1;13;3
2022;37788;3;356;1;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;4;0;0;-3;20;0;5;5;3;6;0;5;6
2022;37788;4;356;1;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;0;0;-4;20;0;7;4;3;9;3;1;9
2022;37788;5;356;1;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;6;1;1;-4;20;1;9;6;1;8;3;6;8
2022;37788;6;356;1;6;2,66;-1,34;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;-3;0;0;0;-1;-1;-1;0;1;3;3;9;0;1;-6;20;1;10;7;3;11;3;4;11
2022;37788;7;356;1;6;2,66;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;1;0;1;3;10;0;1;-7;20;1;7;6;3;11;1;7;7
2022;37788;8;356;1;7;4;1,34;2;0;0;0;0;0;0;0;0;7;0;0;0,5;0;0;0;0;-1;0;0;0;6,5;5,5;2,75;1;1;1;4;11;1;2;-7;20;2;8;14;1;7;-6;19;6
2022;37788;9;356;1;7;3,48;-0,52;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;-1;0;0;0;2;7,5;2,5;0;2;1;6;12;3;5;-6;20;5;10;9;0;12;1;11;7
2022;37788;10;356;1;7;3,1;-0,38;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;-1;0;0;0;0;7,5;1,875;1;1;1;7;13;1;6;-6;20;5;11;13;1;13;-2;13;8
2022;37788;11;356;1;7;4,02;0,92;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;12,5;2,5;1;0;0;7;13;1;7;-6;20;6;11;12;1;17;-1;6;11
2022;37788;12;356;1;7;2,57;-1,45;6;0;0;0;0;0;0;0;0;1;0;0;0,5;0;0;0;-1;-3;-1;0;0;-3,5;9;1,5;0;2;3;9;16;0;7;-7;20;6;15;17;3;17;-2;9;7
2022;37788;13;356;1;7;4,91;2,34;7;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;10;19;2,714285714;1;1;0;10;16;3;10;-6;19;8;11;14;0;15;-3;16;4
2022;37788;14;356;1;7;3,48;-1,43;8;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;-1;-3;0;0;0;0;19;2,375;0;2;3;12;19;0;10;-7;20;5;22;16;3;24;6;4;8
2022;37788;15;356;1;7;3,45;-0,03;9;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;-2;0;0;0;0;19;2,111111111;0;1;2;13;21;0;10;-8;20;4;18;23;3;18;-5;13;3
2022;37788;16;356;1;7;3,45;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;2,111111111;1;0;0;13;21;1;11;-8;20;4;27;12;1;30;15;1;8
2022;37788;17;356;1;6;3,45;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;2,111111111;0;1;0;14;21;3;14;-7;19;7;17;23;0;17;-6;18;4
2022;37788;18;356;1;6;3,71;0,26;10;0;0;0;0;0;0;0;0;4;0;0;0,5;0;0;0;0;-2;0;0;0;2,5;21,5;2,15;0;1;2;15;23;0;14;-8;19;4;29;21;3;27;8;7;9
2022;37788;19;356;1;7;4,6;0,89;11;0;0;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;7;28,5;2,590909091;1;0;0;15;23;1;15;-8;20;5;22;16;1;26;6;9;7
2022;37788;20;356;1;6;4,6;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,5;2,590909091;0;1;0;16;23;3;18;-7;18;8;14;21;0;20;-7;17;4
